baseline,client_id,lambda_k,q,p,x,mode,cost,utility
NoAIGC,0,0.746524064171123,0.0,0.16158631314764996,1.0,zero,0.00015318382486397212,2.710505431213761e-20
NoAIGC,1,0.6716981132075471,0.0,0.0839323156479512,1.0,zero,5.841689169097404e-05,0.0
NoAIGC,2,0.8646486964206807,0.0,0.32762090666137267,1.0,zero,0.002007005674207567,0.0
NoAIGC,3,0.7979909593169263,0.0,0.18758923379982048,1.0,zero,0.0030179355933715097,0.0
NoAIGC,4,0.728035043804756,0.0,0.050620837728896834,1.0,zero,0.0008799926430791424,-1.0842021724855044e-19
NoAIGC,5,0.6599056603773585,0.0,0.14415086743245065,1.0,zero,0.0004157311016751876,0.0
NoAIGC,6,0.7824561403508772,0.0,0.18591923552725845,1.0,zero,4.6107970410760094e-05,0.0
NoAIGC,7,0.7000000000000001,0.0,0.13814190737026052,1.0,zero,0.00010194872763925226,-1.3552527156068805e-20
NoAIGC,8,0.7431438127090302,0.0,0.05888332092186888,1.0,zero,9.044478093599057e-05,0.0
NoAIGC,9,0.8836065573770492,0.0,0.24069601245988506,1.0,zero,6.835766753860735e-05,0.0
NoAIGC,10,0.7415730337078652,0.0,0.09608873766382563,1.0,zero,0.00044200819325359783,0.0
NoAIGC,11,0.780263157894737,0.0,0.21421350695208097,1.0,zero,0.00014309462264399,0.0
NoAIGC,12,0.7052388289676427,0.0,0.12130025361889213,1.0,zero,0.0009281895406917621,0.0
NoAIGC,13,0.8025641025641026,0.0,0.2173387164548695,1.0,zero,0.00016735081167024946,0.0
NoAIGC,14,0.7176346356916579,0.0,0.09822935621383434,1.0,zero,0.001050661194063172,0.0
NoAIGC,15,0.8,0.0,0.0954477443569554,1.0,zero,0.00028863397893543304,0.0
NoAIGC,16,0.8555555555555557,0.0,0.22280809486592376,1.0,zero,2.896505233257005e-05,0.0
NoAIGC,17,0.6881188118811882,0.0,0.04024830840193234,1.0,zero,0.0013946038861269551,2.168404344971009e-19
NoAIGC,18,0.8000000000000002,0.0,0.2155262343985166,1.0,zero,0.00012586732088873357,0.0
NoAIGC,19,0.8642857142857144,0.0,0.25985898079387204,1.0,zero,1.9749282540334248e-05,3.3881317890172014e-21
NoAIGC,20,0.5921259842519685,0.0,0.09886265868018725,1.0,zero,0.00051210857196337,-1.0842021724855044e-19
NoAIGC,21,0.8,0.0,0.12090519362597368,1.0,zero,0.00027663108301622774,0.0
NoAIGC,22,0.8393939393939395,0.0,0.3040229041889195,1.0,zero,3.2226427844025446e-05,6.776263578034403e-21
NoAIGC,23,0.8985754985754987,0.0,0.4508264197574065,1.0,zero,0.0019259304652036386,0.0
NoAIGC,24,0.9000000000000001,0.0,0.41135339882950533,1.0,zero,0.0032036202700841832,4.336808689942018e-19
NoAIGC,25,0.7047619047619048,0.0,0.06024137332187948,1.0,zero,2.987972116765222e-05,0.0
NoAIGC,26,0.8833119383825419,0.0,0.24568786002348084,1.0,zero,0.00044666052952268767,0.0
NoAIGC,27,0.895260663507109,0.0,0.1122037910970231,1.0,zero,4.9594075664884216e-05,0.0
NoAIGC,28,0.7202898550724639,0.0,0.057815492129866974,1.0,zero,4.463355992425728e-05,0.0
NoAIGC,29,0.845945945945946,0.0,0.2422653422454093,1.0,zero,2.7618249015976658e-05,0.0
NoAIGC,30,0.64375,0.0,0.11169259294403562,1.0,zero,0.0001273295559562006,0.0
NoAIGC,31,0.8920391916717698,0.0,0.45109322587976547,1.0,zero,0.001590554714452052,2.168404344971009e-19
NoAIGC,32,0.8971469329529245,0.0,0.22394095758937296,1.0,zero,0.0003229228608438756,0.0
NoAIGC,33,0.8000000000000002,0.0,0.12409194120697387,1.0,zero,0.0005559318966072425,0.0
