baseline,client_id,lambda_k,q,p,x,mode,cost,utility
FixedPrice,11,0.5437751004016065,0.0,0.366636031112201,1.0,zero,0.006941642189057672,0.0030651749557081436
FixedPrice,12,0.552475581003705,0.0,0.366636031112201,1.0,zero,0.00811915490897969,0.004756868263367117
FixedPrice,13,0.45734216951517265,0.0,0.366636031112201,1.0,zero,0.00950687228673937,0.005490752635534832
FixedPrice,14,0.40640243902439027,0.0,0.366636031112201,1.0,zero,0.002379467841918184,0.001833814936938757
FixedPrice,15,0.5102367688022283,0.0,0.366636031112201,1.0,zero,0.0085951706893737,0.007137559609258214
FixedPrice,16,0.4919077404222049,0.0932597020787138,0.366636031112201,1.0,internal,0.018799364150218247,0.011221540896777312
FixedPrice,17,0.44686192468619246,0.0,0.366636031112201,1.0,zero,0.004039106942752748,0.003725547844519347
FixedPrice,18,0.4107569721115538,0.0,0.366636031112201,1.0,zero,0.005422546900149452,0.0033019280826182087
FixedPrice,19,0.575391032325339,0.0,0.366636031112201,1.0,zero,0.0049764730622962735,0.0028395079193554262
DataSizeProportional,0,0.42148337595907936,9.999999999999999e-10,0.13769015627181413,1.0,zero,0.005190918891447392,-6.92550880497946e-11
DataSizeProportional,1,0.5028465632955335,9.999999999999999e-10,0.0995649550484944,1.0,zero,0.003564757273919595,-3.473700127704669e-11
DataSizeProportional,2,0.46661338205069647,9.999999999999999e-10,0.16362205172593866,1.0,zero,0.006369533770271249,-8.542113938296842e-11
DataSizeProportional,3,0.32007452258966,1e-09,0.10701632021861959,1.0,zero,0.002603707070919015,-8.655150018493459e-11
DataSizeProportional,4,0.4768595041322315,9.999999999999999e-10,0.03531739839646926,1.0,zero,0.00037259855308275063,-7.934228062197255e-11
DataSizeProportional,5,0.40199370409234003,0.026190303950248624,0.3340519826788275,1.0,internal,0.019871394851101298,0.009773250130883438
DataSizeProportional,6,0.44250117536436295,9.999999999999999e-10,0.14081208732671047,1.0,zero,0.0027829162192002216,-4.701310214753955e-11
DataSizeProportional,7,0.4581842279655401,9.999999999999999e-10,0.1490281229203316,1.0,zero,0.002030756554994385,-1.0194281536816821e-11
DataSizeProportional,8,0.4538883806038426,0.05424443427764419,0.3473174143472351,1.0,internal,0.018992160390743022,0.015525266133238015
DataSizeProportional,9,0.5184599694033656,9.999999999999999e-10,0.10494399468303363,1.0,zero,0.0016516435696531445,-6.804448605472819e-11
DataSizeProportional,10,0.2838983050847458,1e-09,0.06056656825266288,1.0,zero,0.00409430001388001,-7.131111028160595e-11
DataSizeProportional,11,0.5437751004016065,9.999999999999999e-10,0.2047429876769117,1.0,zero,0.0038764672333495283,-8.85790420508899e-11
DataSizeProportional,12,0.552475581003705,9.999999999999999e-10,0.1518305100750767,1.0,zero,0.003362286645612573,-3.181120231137608e-11
DataSizeProportional,13,0.45734216951517265,9.999999999999999e-10,0.15488313348262778,1.0,zero,0.004016119651204538,-3.594054106201142e-11
DataSizeProportional,14,0.40640243902439027,9.999999999999999e-10,0.08407594837895645,1.0,zero,0.0005456529049794272,-5.134079268468662e-11
DataSizeProportional,15,0.5102367688022283,9.999999999999999e-10,0.062175931186498744,1.0,zero,0.0014576110801154858,-2.4076267701899074e-11
DataSizeProportional,16,0.4919077404222049,0.08215078782252591,0.3532682238563149,1.0,internal,0.017779303368351564,0.010542434001109956
DataSizeProportional,17,0.44686192468619246,9.999999999999999e-10,0.028462247948568924,1.0,zero,0.000313559098233401,-5.224657032141071e-11
DataSizeProportional,18,0.4107569721115538,9.999999999999999e-10,0.14338193492435722,1.0,zero,0.002120618817531243,-2.6822954623600723e-11
DataSizeProportional,19,0.575391032325339,9.999999999999999e-10,0.1574384928492766,1.0,zero,0.0021369651429408473,-6.525047545642102e-11
ProposedActiveSet,0,0.42148337595907936,0.0,0.13769015627181413,1.0,zero,0.005190918891447392,0.0
ProposedActiveSet,1,0.5028465632955335,0.0,0.0995649550484944,1.0,zero,0.003564757273919595,-4.336808689942018e-19
ProposedActiveSet,2,0.46661338205069647,0.0,0.16362205172593866,1.0,zero,0.006369533770271249,8.673617379884035e-19
ProposedActiveSet,3,0.32007452258966,0.0,0.10701632021861959,1.0,zero,0.002603707070919015,0.0
ProposedActiveSet,4,0.4768595041322315,0.0,0.03531739839646926,1.0,zero,0.00037259855308275063,5.421010862427522e-20
ProposedActiveSet,5,0.40199370409234003,0.0,0.1635534814877778,1.0,zero,0.009320912909988455,0.0
ProposedActiveSet,6,0.44250117536436295,0.0,0.14081208732671047,1.0,zero,0.0027829162192002216,0.0
ProposedActiveSet,7,0.4581842279655401,0.0,0.1490281229203316,1.0,zero,0.002030756554994385,0.0
ProposedActiveSet,8,0.4538883806038426,0.0,0.03942459046120531,1.0,zero,0.001961044837191121,0.0
ProposedActiveSet,9,0.5184599694033656,0.0,0.10494399468303363,1.0,zero,0.0016516435696531445,0.0
ProposedActiveSet,10,0.2838983050847458,0.0,0.06056656825266288,1.0,zero,0.00409430001388001,0.0
ProposedActiveSet,11,0.5437751004016065,0.0,0.2047429876769117,1.0,zero,0.0038764672333495283,-4.336808689942018e-19
ProposedActiveSet,12,0.552475581003705,0.0,0.1518305100750767,1.0,zero,0.003362286645612573,0.0
ProposedActiveSet,13,0.45734216951517265,0.0,0.15488313348262778,1.0,zero,0.004016119651204538,0.0
ProposedActiveSet,14,0.40640243902439027,0.0,0.08407594837895645,1.0,zero,0.0005456529049794272,1.0842021724855044e-19
ProposedActiveSet,15,0.5102367688022283,0.0,0.062175931186498744,1.0,zero,0.0014576110801154858,0.0
ProposedActiveSet,16,0.4919077404222049,0.0,0.11791683439777298,1.0,zero,0.005108550322226184,0.0
ProposedActiveSet,17,0.44686192468619246,0.0,0.028462247948568924,1.0,zero,0.000313559098233401,0.0
ProposedActiveSet,18,0.4107569721115538,0.0,0.14338193492435722,1.0,zero,0.002120618817531243,0.0
ProposedActiveSet,19,0.575391032325339,0.0,0.1574384928492766,1.0,zero,0.0021369651429408473,0.0
