baseline,client_id,lambda_k,q,p,x,mode,cost,utility
NoAIGC,0,0.5528855721393034,0.0,0.09160572638689157,1.0,zero,0.0008232606630389946,0.0
NoAIGC,1,0.5252350081037277,0.0,0.05803953126371711,1.0,zero,0.0006800607957232262,0.0
NoAIGC,2,0.5974007220216606,0.0,0.11014405445317538,1.0,zero,0.0009826611962094494,0.0
NoAIGC,3,0.5598698698698699,0.0,0.08609890250224518,1.0,zero,0.0007571365288242437,0.0
NoAIGC,4,0.6227027027027027,0.0,0.03648871596516628,1.0,zero,0.0002546912374368606,0.0
NoAIGC,5,0.5660893854748603,0.0,0.11298385525581528,1.0,zero,0.0007020364830175338,0.0
NoAIGC,6,0.5387972508591065,0.0,0.08769589547103573,1.0,zero,0.0009415732904934167,0.0
NoAIGC,7,0.5365746333045729,0.0,0.08942663736039094,1.0,zero,0.0009606388238527915,1.0842021724855044e-19
NoAIGC,8,0.5552332485156913,0.0,0.03400556641553596,1.0,zero,0.0003566367783395749,0.0
NoAIGC,9,0.5843337334933973,0.0,0.06739887205972649,1.0,zero,0.000466737189013606,0.0
NoAIGC,10,0.596056971514243,0.0,0.061473819866107234,1.0,zero,0.00033125782573050535,0.0
NoAIGC,11,0.5225242718446602,0.0,0.09858218288036275,1.0,zero,0.0011635852209734975,0.0
NoAIGC,12,0.5629754959159861,0.0,0.0818137300519723,1.0,zero,0.0006128339263273036,0.0
NoAIGC,13,0.5925995807127883,0.0,0.10532749231311397,1.0,zero,0.0008187316632482974,1.0842021724855044e-19
NoAIGC,14,0.5690835850956696,0.0,0.06436646874835612,1.0,zero,0.0005508482395484318,0.0
NoAIGC,15,0.586153846153846,0.0,0.046127162700387345,1.0,zero,0.00038217276840524933,0.0
NoAIGC,16,0.5665656565656566,0.0,0.07425205678356342,1.0,zero,0.0006372311513165413,0.0
NoAIGC,17,0.5876377952755906,0.0,0.03044093299616595,1.0,zero,0.0003188383322018421,0.0
NoAIGC,18,0.6366308243727599,0.0,0.11862659182715739,1.0,zero,0.000721581832766233,-1.0842021724855044e-19
NoAIGC,19,0.5545549738219895,0.0,0.07917155629163816,1.0,zero,0.0006735916009292575,1.0842021724855044e-19
NoAIGC,20,0.5901870187018703,0.0,0.09839490558763074,1.0,zero,0.000733081404590084,-1.0842021724855044e-19
NoAIGC,21,0.5580811808118081,0.0,0.05471828235243631,1.0,zero,0.0005242449195622218,0.0
NoAIGC,22,0.5449783549783549,0.0,0.10730900718684146,1.0,zero,0.0009023399796327126,1.0842021724855044e-19
NoAIGC,23,0.587125748502994,0.0,0.11074763002802437,1.0,zero,0.000763604909043228,0.0
NoAIGC,24,0.5368739770867431,0.0,0.08882105053003055,1.0,zero,0.0010053477067393096,0.0
NoAIGC,25,0.5664516129032258,0.0,0.04102321411729462,1.0,zero,0.0003969734383702366,5.421010862427522e-20
NoAIGC,26,0.49598812553011024,0.0,0.05688127919453229,1.0,zero,0.0006760112507153386,1.0842021724855044e-19
NoAIGC,27,0.5607407407407408,0.0,0.026754474456172607,1.0,zero,0.00015865403352510355,0.0
